2707.9 3511.8 6499.2 8361.2 7398.6 6828.5 4959.4 7009.0 7211.1 3224.3 0.0 4689.0 4108.1 4594.6 2907.4 1844.3 3191.2 2203.0 1836.5 3833.2 3613.3 3543.4 4368.1 4654.3 4822.8 4065.0 4179.0 4745.4 4796.4 5151.8 5316.3 5734.7 6197.1 7690.1 9125.6 7828.4 5228.7 6423.2 5659.0 6189.5 6822.7 6601.6 6563.6 7176.2 7188.3 5079.1 3713.7 3660.0 4451.0 4795.0 5780.6 4429.0 5499.3 5455.3 6048.7 9213.1 5499.7 5336.7 5267.6 7472.3 5982.1 7206.1 9032.6 5405.4 10343.8 4072.1 11742.4 3387.3 5043.3 4666.6 9132.3 7509.3 4663.8 1656.0 8277.4 7419.9 1512.0 4316.9 4101.3 7217.1 3795.4 10628.3
3911.0 4657.8 7940.5 9449.5 9102.9 8269.8 5258.2 8450.3 8347.4 6262.5 4708.4 0.0 973.7 636.3 2454.7 3682.5 1809.7 4316.0 4979.6 6871.4 4278.7 6581.6 6025.7 6850.3 6264.1 5506.3 5620.2 6186.6 5837.0 6593.0 6757.6 7176.0 7638.3 9394.4 10829.9 9532.7 6367.3 7864.5 7100.3 7244.7 8264.0 8042.8 8004.9 8617.5 8629.5 5299.5 1769.1 2784.0 3575.0 5819.9 4646.4 3552.9 5642.0 4949.2 5507.0 8671.4 7095.9 6262.7 6707.4 6930.6 6027.6 6101.2 7568.2 7071.4 11778.4 3403.7 13177.1 5587.4 3994.1 524.9 10197.4 8727.4 7080.2 6072.7 9981.7 8031.7 3474.6 6730.4 7139.6 8658.4 5236.7 12332.6
3307.5 4111.4 7337.1 8846.0 8499.4 7666.4 4270.0 7846.9 7744.0 5659.1 4105.0 744.0 0.0 1230.2 1851.2 3079.1 1206.2 3712.6 4376.2 6268.0 4070.2 5978.2 5422.2 6246.9 5660.6 4902.8 5016.8 5583.2 5298.0 5989.6 6154.1 6572.6 7034.9 8791.0 10226.5 8929.3 5828.3 7261.0 6496.8 6705.7 7660.5 7439.4 7401.4 8014.0 8026.1 4311.3 1241.8 2575.4 3366.5 4464.4 4843.2 3344.4 5838.8 5145.9 5703.8 8868.2 5742.7 5274.6 5510.7 7127.3 6224.4 6298.0 7765.0 6468.0 11975.2 2676.7 13373.9 4860.4 4190.9 721.7 9594.0 8124.0 6476.7 5469.2 9378.2 8228.5 2871.2 6127.0 6536.1 8054.9 4633.3 11729.1
3808.7 4128.6 7432.3 9347.2 9000.6 8167.6 3949.4 8348.1 8245.2 6160.3 4606.2 636.3 1459.9 0.0 2352.4 3580.3 1707.4 4213.8 5465.7 6769.2 3749.5 6479.4 5923.4 6748.1 6161.8 5404.0 5518.0 6084.4 5307.8 6248.0 6655.3 7073.8 7536.1 9292.2 10727.7 9430.5 5838.1 7127.0 6592.1 6715.5 7755.8 7534.7 7496.7 8109.3 8527.3 3990.7 1239.9 2254.8 3045.8 4143.7 4347.9 3023.7 5343.5 4650.7 5208.5 8372.9 5422.1 4953.9 5190.0 6632.1 5729.1 5802.7 7269.7 6969.2 11479.9 3946.3 12878.6 6130.1 3695.6 926.4 10095.2 8625.2 6977.9 5970.4 9879.4 7733.2 3371.6 6628.2 7037.3 8452.2 4771.2 12230.3
2412.4 3216.3 6441.9 7950.9 7604.3 6771.2 3374.9 6951.7 6848.9 4763.9 2741.2 2128.5 1547.7 2044.5 0.0 1839.0 641.2 2583.7 4160.5 5372.8 3175.0 5083.1 4527.1 5351.7 4765.5 4007.7 4121.7 4688.1 4402.9 5094.5 5259.0 5677.4 6139.8 7895.8 9331.4 8034.2 4933.2 6365.9 5601.7 5810.6 6765.4 6544.3 6506.3 7118.9 7131.0 3416.2 1163.6 1680.3 2471.3 3569.2 3800.9 2449.2 4124.4 3475.5 5827.9 8992.3 4847.6 4379.4 4615.5 7251.4 4756.3 6422.1 7889.1 5572.8 12099.3 2965.2 13498.0 5277.5 4315.0 2106.1 8698.8 7228.8 5581.6 3745.2 8483.1 8352.6 1506.7 5231.8 5641.0 7159.8 3738.1 10834.0
1008.1 1811.9 4799.4 6308.4 5961.8 5128.7 3259.6 5309.2 5206.3 3121.4 1838.1 3413.7 2832.9 3329.7 1642.5 0.0 1926.4 1084.0 3257.4 3730.3 1913.5 3440.5 2884.6 3709.2 3123.0 2365.2 2479.1 3045.5 3096.6 3451.9 3616.5 4034.9 4497.2 6253.3 7688.8 6391.6 3528.9 4723.4 3959.2 4489.6 5122.9 4901.7 4863.8 5476.4 5488.4 3379.3 2448.8 2343.7 3011.9 3095.2 4101.4 3112.7 3799.4 3776.1 4348.9 7513.3 3799.9 3636.8 3567.8 5772.4 4282.2 5506.3 7332.8 3930.3 8643.9 3190.1 10042.6 5185.9 3727.0 3391.3 7056.3 5586.3 3939.1 2931.6 6840.6 5720.1 390.7 3589.3 3998.5 5517.3 2095.6 9191.5
2459.5 3263.3 6489.0 7998.0 7651.4 6818.3 3422.0 6998.8 6895.9 4811.0 3256.9 1630.9 1050.1 1546.9 1003.2 2231.0 0.0 2864.5 4534.0 5419.9 3222.1 5130.2 4574.2 5398.8 4812.6 4054.8 4168.7 4735.2 4450.0 5141.6 5306.1 5724.5 6186.9 7942.9 9378.5 8081.3 4980.3 6413.0 5648.8 5857.7 6812.5 6591.3 6553.4 7166.0 7178.1 3463.3 666.0 1727.4 2518.4 3616.3 4469.7 2496.3 4171.5 3522.6 5330.3 8494.7 4894.7 4426.5 4662.6 6753.8 5850.9 5924.5 7391.5 5619.9 11601.7 3162.4 13000.4 5474.8 3817.4 1608.5 8745.9 7275.9 5628.7 4621.2 8530.2 7855.0 2022.4 5278.9 5688.1 7206.9 3785.2 10881.1
1485.0 2288.8 5276.3 6785.3 6734.4 5605.6 3736.5 5786.1 5683.2 2560.1 2359.4 4119.3 3538.5 4035.3 2348.1 965.3 2632.0 0.0 2925.3 3169.0 2390.4 2879.2 3361.5 3990.1 3599.9 2842.0 2956.0 3522.4 3475.5 3928.8 4093.4 4511.8 4974.1 7026.0 8461.5 7164.3 4005.8 5200.3 4436.1 4966.5 5599.8 5378.6 5340.7 5953.2 5965.3 3856.2 3154.4 3049.3 3488.8 3572.1 4578.3 3818.3 4276.3 4253.0 4825.8 7990.2 4276.8 4113.7 4044.7 6249.3 4759.1 5983.2 7809.7 4407.2 9120.8 4010.9 10519.5 5507.0 4828.6 4097.0 7533.2 6063.2 3999.7 2370.3 7613.2 6197.0 1211.5 3652.8 3437.2 5994.2 2572.5 9964.1
3882.4 4686.2 7179.7 7693.5 6730.8 7235.7 6133.8 7978.0 6543.3 2556.5 1906.3 5049.3 4468.5 5535.5 4745.5 3362.7 5029.4 2460.6 0.0 3165.4 4787.7 2875.7 3700.4 3986.6 5053.9 4296.1 4881.8 5448.2 5872.8 5854.6 6019.2 5965.9 6597.6 7022.4 8457.9 7160.7 6403.1 7126.1 6361.9 6892.3 7525.6 7304.4 7266.5 8715.5 8157.3 6253.6 4818.1 5446.7 5886.2 5969.5 6975.7 6215.7 6673.7 6650.4 7223.2 10387.5 6674.1 6511.1 6442.1 8646.7 7156.5 8380.5 10207.1 4737.7 12044.9 4781.3 13443.5 2693.5 7225.9 5027.0 8464.6 6841.6 3996.1 728.9 7609.6 8594.4 3001.0 3649.2 3433.6 8186.1 4969.9 9960.6
2973.7 3777.6 6122.1 6479.4 5516.8 6021.7 5225.2 6764.0 5329.3 1342.5 2546.0 5608.0 5027.2 5524.0 3836.9 2454.0 4120.7 1552.0 1851.7 0.0 3879.1 1661.7 2341.9 2772.5 3950.2 3238.5 3824.2 4390.6 4964.2 4797.0 4961.5 4908.3 5540.0 5808.4 7243.9 5946.7 5494.5 6068.5 5304.3 5834.7 6468.0 6246.8 6208.9 7501.5 6943.2 5344.9 4643.1 4538.1 4977.5 5060.8 6067.0 5307.0 5765.0 5741.7 6314.5 9478.9 5765.5 5602.5 5533.4 7738.0 6247.8 7471.9 9298.4 3523.7 10830.8 5499.6 12229.5 4433.5 6317.3 5585.7 7250.6 5627.6 2782.1 1296.7 6395.6 7685.7 2700.3 2435.2 2363.6 6972.1 4061.2 8746.5
293.1 1257.0 4213.2 6182.7 5836.1 5003.0 2349.7 5183.5 5080.6 3852.6 2966.3 4188.8 3607.9 4104.7 2417.6 1272.6 2701.4 1906.1 4217.7 4461.5 0.0 3680.6 2758.9 3583.5 2997.3 2239.5 2353.4 2919.8 2088.6 3326.3 3490.8 3909.2 4371.6 6127.6 7563.2 6266.0 2619.0 3907.9 3373.0 3496.3 4536.7 4315.5 4277.6 4890.2 5362.8 2469.4 3223.9 3118.8 2721.9 2185.3 3607.5 3156.3 2889.5 3282.2 3439.0 6603.4 2890.0 2726.9 2657.9 4862.5 3372.3 4596.4 6422.9 3804.6 8057.7 4318.2 9456.4 6314.0 4061.7 4166.4 6930.6 5460.6 3813.4 3662.7 6714.9 4810.2 1518.8 3463.6 4729.6 5391.6 1552.1 9065.8
3130.7 2815.1 4472.3 4839.4 3876.7 4381.6 4871.0 5123.9 3689.3 698.6 3747.5 6638.4 6057.6 6554.4 4867.2 3472.5 5151.1 2753.5 3053.3 1572.3 2995.4 0.0 846.3 1132.5 2310.1 1588.7 2174.4 2740.8 3333.7 3147.2 3311.8 3258.5 3890.2 4168.3 5603.8 4306.6 4313.9 4418.7 3654.5 4184.9 4818.2 4597.0 4559.1 5861.4 5303.2 4990.7 5673.5 5206.8 4630.9 4706.6 5720.4 5065.3 5410.8 5395.1 5960.3 9929.9 5163.9 5000.9 4931.8 7383.8 5689.9 7117.7 8944.2 1883.6 9190.8 6518.1 10589.4 5635.0 5970.7 6616.1 5610.5 3987.5 1142.0 2498.3 4755.5 7084.1 3718.7 795.1 3565.2 5332.0 2587.5 7106.5
2384.4 2068.9 3726.0 4997.5 4034.9 4539.7 4124.7 3955.9 3847.4 1273.4 4322.3 5892.2 5311.3 5808.2 4121.0 2726.2 4404.8 3328.3 3628.0 2147.0 2249.2 1033.7 0.0 1023.2 1600.3 842.5 1428.2 1994.6 2587.4 2401.0 2565.5 2512.2 3143.9 4326.4 5761.9 4464.7 3567.6 3672.4 2908.2 3438.7 4071.9 3850.8 3812.8 4425.4 4135.1 4244.4 4927.3 4460.6 3884.6 3960.3 4974.1 4319.1 4664.6 4648.8 5214.0 8332.1 4417.7 4254.6 4185.6 6637.6 4943.7 6371.4 8197.9 1614.0 7593.0 5771.8 8991.6 6209.8 5224.4 5869.8 5768.6 4145.6 1300.1 3073.0 4913.6 6337.9 2972.5 816.7 4139.9 4164.0 1841.2 7264.6
3701.4 3385.9 3924.6 4017.8 3055.2 3560.1 5441.7 4302.4 2867.7 1728.0 4605.5 7209.2 6628.3 7125.2 5438.0 4043.3 5721.8 3611.5 3911.2 2430.2 3566.2 1188.5 1417.1 0.0 1798.8 2159.5 2376.7 2421.7 3904.4 2836.0 3000.5 2710.8 3342.5 3346.8 4782.3 3485.1 4180.6 4107.5 3343.2 3873.7 4506.9 4285.8 4247.8 5039.9 4481.6 5561.5 6244.3 5777.6 5201.7 5277.3 6291.1 5636.1 5981.6 5965.8 6152.8 9108.4 4986.3 4823.3 4754.2 7281.3 5512.3 7015.2 8841.7 1062.1 8369.2 7088.9 9767.9 6493.0 6541.4 7186.8 4789.0 3166.0 320.5 3356.2 3934.0 8472.2 4289.5 1155.6 4423.1 4510.5 3158.3 6284.9
2553.8 2238.3 2723.6 3952.6 3699.5 2772.9 4294.1 2953.4 2916.7 2541.4 4589.3 6061.6 5480.7 5977.5 4290.4 2895.6 4574.2 3518.3 4896.0 3415.0 2418.6 2301.7 1380.0 1184.1 0.0 998.5 843.1 888.1 2403.5 1302.5 1467.0 1509.8 2141.5 3991.1 5426.6 4129.4 2647.0 2573.9 1809.7 2340.1 2973.4 2752.3 2714.3 3326.9 3132.7 4413.8 5096.7 4630.0 4054.0 4129.7 5143.5 4488.4 4833.9 4818.2 4619.2 7233.6 3452.8 3289.7 3220.7 5747.8 3978.8 5481.6 7308.2 1405.2 6494.5 5941.2 7893.1 7477.8 5393.8 6039.2 4700.5 3169.7 1413.9 4341.0 4578.3 5373.0 3141.8 1273.8 5407.9 3161.5 2010.6 6929.2
1991.4 1675.9 3168.8 4397.8 4144.7 3218.1 3731.7 3398.6 3361.9 1979.0 4026.9 5499.2 4918.3 5415.2 3728.0 2333.2 4011.8 2955.9 4333.6 2852.6 1856.2 1739.3 817.6 1629.3 1043.0 0.0 1021.7 1588.2 2181.0 1994.6 2159.1 1954.9 2586.6 4436.3 5871.8 4574.6 3174.6 3266.0 2501.8 3032.2 3666.5 3444.4 3406.4 4020.0 3577.8 3851.4 4534.3 4067.6 3491.6 3567.3 4581.1 3926.1 4271.6 4255.8 4821.0 7925.7 4024.7 3861.7 3792.6 6244.6 4550.7 5978.4 7804.9 1850.4 7186.6 5378.8 8585.2 6915.4 4831.4 5476.8 5145.7 3614.9 1859.1 3778.6 5023.5 5944.9 2579.5 1522.3 4845.5 3606.7 1448.3 7374.4
2274.9 1959.4 2401.8 3910.7 3564.2 2731.1 3579.5 2911.6 2808.7 2657.4 4310.4 5782.7 5201.8 5698.7 4011.5 2616.7 4295.3 3239.4 5012.1 3531.1 2139.7 2417.8 1496.0 2009.4 890.2 843.3 0.0 647.9 1742.3 1054.3 1218.8 2198.3 2099.6 3855.7 5291.2 3994.0 2398.9 2325.8 1561.6 2092.0 2725.3 2504.1 2466.2 3078.7 3090.8 3699.2 4817.8 4351.1 3775.1 3415.1 4837.4 4209.6 4119.3 4512.0 4371.1 6985.4 3204.6 3041.6 2972.5 5499.7 3730.6 5233.5 7060.0 2230.5 6246.3 5662.3 7645.0 7593.8 5114.9 5760.3 4658.7 3188.7 2239.3 4457.1 4442.9 5124.8 2863.0 2200.8 5524.0 3119.7 1612.0 6793.9
2557.1 2241.5 2497.7 3760.5 3359.7 2580.8 3861.6 2761.4 2604.2 2939.6 4592.6 6064.8 5484.0 5980.8 4293.6 2898.9 4577.5 3521.6 5294.2 3813.2 2421.8 2699.9 1778.2 1812.2 692.9 1125.5 464.0 0.0 2024.4 1328.7 1418.4 2048.0 1949.4 3651.2 5086.8 3789.6 2673.3 2525.3 1761.1 2291.5 2924.8 2703.6 2665.7 3278.2 2940.6 3981.3 5099.9 4633.2 4057.3 3697.2 5119.5 4491.7 4401.5 4794.2 4645.5 7184.9 3479.0 3316.0 3246.9 5774.0 4005.0 5507.9 7334.4 2033.2 6445.8 5944.5 7844.5 7875.9 5397.0 6042.4 4508.5 2984.2 2042.0 4739.2 4238.5 5399.2 3145.1 1901.8 5806.1 2969.4 1894.1 6589.4
1901.9 1403.4 2975.9 5136.0 5105.6 3956.3 2832.8 4051.7 4350.2 3786.6 4688.4 5746.1 5216.7 5216.9 4026.4 2994.7 4310.2 3514.9 5826.6 4660.2 1766.7 3546.9 2625.2 3436.8 2431.7 1972.5 1623.0 2189.4 0.0 1791.5 2222.8 3423.5 3324.8 5397.2 6832.7 4992.7 1381.6 2670.5 2135.6 2259.0 3299.3 3078.2 3040.2 3652.8 3939.6 2952.5 4832.7 3967.8 3391.8 2668.4 4090.7 3826.3 3372.6 3765.4 3331.9 5085.8 2165.5 2002.4 1933.4 4460.5 2691.4 4194.3 6020.8 3657.9 6820.4 6040.3 8219.1 8036.1 4731.6 6086.0 5883.9 4353.1 3666.7 5271.5 5984.4 4085.7 3240.9 3329.9 6338.4 3995.7 865.3 8335.3
2911.8 2605.8 1726.4 3533.9 3879.0 2354.2 3145.5 2534.7 3123.5 3597.5 5250.4 7653.1 6141.8 7123.8 4951.5 3556.8 5235.3 4179.4 5952.1 4471.1 2776.6 3357.8 2436.1 2470.0 1350.8 1783.4 1121.9 729.6 1763.8 0.0 543.5 1821.4 1722.7 4170.5 5606.0 3390.6 1370.5 1650.4 886.2 1251.6 2049.9 1828.7 1790.8 2403.3 2713.9 3265.2 5757.8 4560.1 3875.3 2981.1 4403.3 4309.7 3685.3 4078.0 3342.7 5096.5 2176.2 2013.2 1944.1 4471.2 2702.2 4205.1 6031.6 2691.1 5570.9 6602.4 6969.6 8533.8 5202.8 6700.3 4281.8 2751.0 2699.9 5397.1 4757.7 4096.4 3803.0 2559.7 6464.0 2746.3 2118.0 7108.7
3347.8 3032.3 1221.5 3381.6 3831.5 2201.9 3587.4 2297.3 3076.1 3730.3 5383.3 8095.0 6274.7 7565.8 5084.4 3689.7 5368.2 4312.3 6085.0 4604.0 3212.6 3490.7 2569.0 2602.9 1483.7 1916.3 1254.8 862.5 2205.8 554.7 0.0 1669.1 1570.5 4123.1 5558.6 3238.3 1812.5 1145.4 381.2 911.7 1544.9 1323.8 1285.8 1898.4 2185.2 3707.2 5890.7 5002.1 4317.3 3423.1 4845.3 4751.7 4127.3 4520.0 3784.7 5805.1 2618.2 2455.1 2386.1 4913.2 3144.2 4647.1 6473.6 2824.0 5066.0 6735.3 6464.7 8666.7 5644.8 6833.2 4129.5 2598.7 2832.8 5530.0 4710.3 5168.9 3935.9 2692.6 6596.9 2241.4 2684.9 7061.2
3708.3 3392.8 1774.8 2998.0 2197.7 1697.7 5026.5 2004.6 1442.3 3695.9 5743.8 7216.1 6635.2 7132.1 5444.9 4050.1 5728.7 4672.8 6050.5 4569.5 3573.1 3456.2 2534.5 2338.6 1651.4 2153.0 1628.8 1897.0 3189.2 1910.3 1959.9 0.0 1192.7 2489.2 3924.8 2627.6 3254.9 2637.0 1872.8 2403.2 2272.5 2383.3 2305.8 2626.0 2183.9 5146.2 6251.2 5784.5 5208.5 4862.1 6284.3 5642.9 5566.3 5959.0 5227.1 6722.6 4060.6 3897.5 3828.5 6355.6 4586.6 6089.5 7916.0 2559.7 5983.5 7095.7 7382.2 8632.3 6548.3 7193.7 3745.9 1822.2 2568.4 5495.5 3076.5 6086.4 4296.3 2428.3 6562.4 2212.7 3059.0 5427.4
4059.7 3744.1 1241.9 2718.2 2876.1 1538.6 4610.6 1719.1 2120.6 4159.8 6095.2 7567.4 6986.6 7483.4 5796.2 4401.5 6080.1 5024.2 6514.4 5033.4 3924.4 3920.1 2998.4 2802.5 2031.1 2628.1 1966.6 1607.6 3229.0 1620.9 1491.5 713.6 0.0 3167.6 4603.1 2575.0 2835.6 2069.7 1404.4 1934.8 1739.7 1850.4 1772.9 2093.1 1898.3 4730.3 6602.5 6025.2 5340.4 4446.2 5868.5 5774.9 5150.4 5543.1 4807.8 6189.7 3641.3 3478.3 3409.2 5936.4 4167.3 5670.2 7496.7 3023.6 5450.6 7447.1 6849.3 9096.2 6668.0 7545.0 3466.2 1935.4 3032.3 5959.4 3754.8 5553.5 4647.7 2892.1 7026.3 1927.2 3396.8 6105.8
5989.4 5673.8 3974.4 2801.3 1838.7 2343.6 7226.1 3085.9 1651.2 4751.6 7629.1 9497.1 8916.3 9413.1 7725.9 6331.2 8009.8 6635.1 6934.8 5453.8 5854.1 4212.1 4171.8 3728.7 3851.1 4434.0 3828.5 4096.7 5388.9 4110.0 4159.6 3686.0 3158.8 0.0 3565.8 2268.6 5454.5 4836.6 4072.4 4602.9 4513.5 4916.5 4839.0 3823.4 3265.1 7345.9 8532.2 8065.5 7489.6 7061.7 8579.1 7924.0 7766.0 8253.8 7426.7 7891.9 6260.3 6097.2 6028.2 9685.8 6786.2 8289.1 10115.6 2495.5 7152.7 9376.8 8551.4 9516.6 8829.4 9474.8 3572.5 1949.5 3008.3 6379.8 2717.5 7255.7 6577.4 3910.4 7446.7 3294.0 5446.2 5068.4
