3873.1 1847.3 4224.8 2632.1 1796.8 2808.5 1711.4 1718.0 1860.8 3344.1 2837.4 3594.0 5199.1 3364.4 3440.7 3815.7 4686.8 1824.9 4348.2 3134.5 2867.3 1717.2 4122.2 5003.7 3056.1 398.1 3833.3 2521.7 3548.8 2291.4 4908.0 831.8 0.0 2613.6 5455.0 1344.8 1981.7 3552.3 5328.0 4056.2 735.6 2058.0 2103.7 5756.8 1889.8 2870.8 20983.1
5243.7 3460.6 2610.6 1196.6 1646.4 4179.0 3078.4 2050.9 2193.6 1089.5 3026.2 4022.3 4711.5 4734.9 3577.0 5186.3 4823.1 3438.3 5652.4 2809.6 4171.6 3676.7 4258.5 6308.0 3192.4 3086.8 3969.6 2658.0 4853.1 2345.6 5044.3 2445.1 2803.9 0.0 4967.3 2958.1 3352.3 2219.3 5464.3 4192.5 3292.0 1808.4 507.4 5893.1 3260.4 4241.4 22353.7
5582.4 6111.9 2373.1 5119.0 4890.5 3804.1 5126.1 3929.5 3864.4 4900.0 3230.2 3418.1 256.8 4582.3 2763.7 5151.2 3041.6 6089.5 6492.5 2878.3 5011.6 6327.9 1438.8 7148.1 2588.2 5740.5 2188.2 3030.9 5693.1 6268.1 2025.7 5096.4 5342.4 4937.1 0.0 5609.4 3827.2 4124.4 2445.7 2411.1 6078.0 4437.8 5010.5 2975.8 4074.5 4088.7 22692.3
2964.8 819.3 4278.0 3804.5 2249.5 2721.7 683.4 1771.2 1914.0 4516.4 2750.6 3507.2 5252.4 3277.6 3493.9 3728.9 4740.0 797.0 3320.2 3187.7 1839.3 1035.3 4175.4 3975.8 3210.3 1806.3 3886.6 2575.0 2520.8 3739.7 4961.3 605.6 1408.2 3066.3 5508.2 0.0 1894.9 3605.6 5381.2 4109.5 1325.6 2111.3 2556.4 5810.1 1803.0 2784.0 20505.4
2046.6 2399.5 4287.5 4387.8 2678.3 941.5 1413.7 1724.5 1867.2 4322.4 970.4 1727.1 3651.3 1497.4 1892.9 2066.4 3139.0 2377.2 2780.1 3140.9 1299.2 2615.5 2574.4 3435.7 1430.2 2389.6 2285.5 2054.1 1980.7 4323.0 3360.2 1384.0 1991.5 3308.2 3907.2 1897.0 0.0 3558.8 3780.2 2508.4 2727.1 2086.4 2798.2 4209.0 362.1 1003.9 19156.6
5758.8 4210.3 1797.9 2669.7 2594.7 3980.6 3351.4 2002.6 1937.4 2450.6 3075.1 3594.6 3898.8 4758.7 3149.3 5327.7 4395.4 4188.0 5925.4 2021.7 4444.5 4426.4 3600.7 6581.0 2764.7 3813.6 3541.9 2230.4 5126.0 3818.7 4187.6 3194.8 3415.5 2216.6 4154.7 3707.8 3625.3 0.0 4607.6 3764.8 4151.1 2510.9 1706.7 5137.7 3533.4 4265.2 22868.8
5445.8 5975.3 2856.3 5602.2 4754.0 3667.6 4989.5 3793.0 3727.8 5383.2 3093.7 3281.6 2220.1 4445.7 2627.2 5014.7 973.1 5953.0 6355.9 3060.0 4875.1 6191.3 1440.8 7011.5 2451.7 5604.0 1684.2 2894.3 5556.6 6619.1 453.8 4959.8 5205.9 5383.9 2476.0 5472.8 3690.6 4607.6 0.0 1512.2 5941.5 4301.3 4873.9 530.1 3938.0 3952.2 22555.8
4247.7 4777.2 2820.4 5288.4 3555.8 2469.4 3791.4 2594.8 2529.7 5644.2 1895.5 2083.5 2184.2 3247.6 1429.0 3816.5 939.2 4754.9 5157.8 1749.0 3676.9 4993.2 1107.3 5813.4 1253.5 4405.8 414.5 1696.2 4358.4 5421.0 1160.4 3761.7 4007.8 4185.7 2440.1 4274.7 2492.5 3736.9 1580.4 0.0 4743.4 3103.1 3675.8 2009.2 2739.8 2754.0 21357.6
3341.7 1196.2 4890.3 2657.3 2532.4 3544.1 2030.8 2453.6 2596.4 3369.2 3573.0 4329.6 5934.7 4100.0 4176.3 4427.7 5422.4 1173.9 3697.1 3870.1 2216.2 1029.3 4857.8 4352.6 3791.7 408.3 4568.9 3257.3 2897.7 2316.5 5643.6 1567.4 735.6 3294.3 6190.6 1325.6 2717.3 4287.9 6063.6 4791.8 0.0 2793.6 2839.3 6492.4 2625.4 3606.4 20882.3
4611.2 2487.8 3267.5 2413.8 858.8 3546.6 2445.9 1418.4 1561.2 3125.7 2393.7 3389.8 4702.9 4102.5 2944.5 4553.8 4190.6 2465.5 5020.0 2177.1 3539.1 2703.8 3626.0 5675.5 2559.9 2229.1 3337.1 2025.5 4220.6 2349.0 4411.8 1472.3 1831.0 1675.6 4958.8 1985.3 2719.8 2595.0 4831.8 3560.0 2566.6 0.0 1165.7 5260.6 2627.9 3608.9 21721.2
4736.3 2953.2 2261.3 1612.6 1138.9 3671.6 2571.0 1543.5 1686.2 1524.1 2518.8 3514.9 4828.0 4227.5 3069.5 4678.9 4315.7 2930.9 5145.0 2302.2 3664.1 3169.2 3751.0 5800.6 2685.0 2694.6 3462.2 2150.6 4345.6 2761.6 4536.9 1937.7 2296.5 510.0 5083.9 2450.7 2844.9 1711.9 4956.9 3685.1 3032.1 1301.0 0.0 5385.7 2753.0 3734.0 21846.3
5873.9 6403.4 3386.4 6132.3 5182.0 4095.6 5417.6 4221.0 4155.9 5913.2 3521.7 3709.7 2750.2 4873.8 3055.2 5442.7 1401.2 6381.1 6784.0 3375.2 5303.1 6619.4 1970.9 7439.6 2879.7 6032.1 2112.2 3322.4 5984.6 7047.2 983.9 5387.9 5634.0 5811.9 3006.0 5900.9 4118.7 5363.1 530.1 1940.3 6369.6 4729.3 5302.0 0.0 4366.0 4380.2 22983.9
2279.4 2307.5 4139.3 4295.9 2586.4 996.7 1321.8 1632.6 1775.3 4230.4 722.0 2000.3 3648.8 1770.7 1890.4 2222.0 3136.5 2285.2 2688.2 3049.0 1207.3 2523.6 2571.8 3343.7 1427.7 2297.6 2283.0 2051.6 1888.8 4231.1 3357.7 1292.0 1899.6 3216.3 3904.7 1805.1 388.1 3466.9 3777.7 2505.9 2635.2 1994.4 2706.3 4206.5 0.0 1277.1 19389.4
2736.7 3288.6 4487.4 5276.9 3567.4 700.7 2302.8 2613.6 2756.3 5211.5 1582.9 1073.8 3851.2 493.5 2092.7 1062.5 3338.8 3266.2 3669.2 3876.8 2188.3 3504.6 2774.2 4324.8 1639.9 3278.7 2485.4 2254.0 2869.8 5212.1 3560.1 2273.1 2880.6 4197.3 4107.0 2786.1 1003.9 4294.7 3980.1 2708.3 3616.2 2975.4 3687.3 4408.9 1251.2 0.0 19846.7
17872.1 20046.6 23157.8 23519.7 21810.2 19790.5 19761.4 20856.4 20999.1 23454.3 19840.7 20576.1 22521.6 19166.1 20763.2 18479.4 22009.3 20024.3 20389.0 22272.9 18672.7 20262.6 21444.6 21044.6 20300.5 21247.7 21155.8 20924.4 19589.6 23454.9 22230.5 20515.9 21123.4 22440.1 22777.5 20506.0 19246.7 22690.7 22650.5 21378.7 20887.1 21218.3 21930.1 23079.3 19494.0 19852.9 0.0
